,indicators,geocd,values
833,1757,6,34
834,228,195,8552
835,228,0,0
836,228,15,657
837,228,0,0
838,228,15,657
839,228,3,131
840,766,578,7545
841,766,299,3903
842,766,279,3642
843,766,0,0
844,766,47,613
845,766,43,561
846,766,4,52
847,766,137,1788
848,766,124,1618
849,766,0,0
850,766,12,156
851,766,1,13
852,766,4,52
853,766,215,2806
854,766,271,3537
855,766,155,2023
856,766,95,1240
857,766,26,339
858,766,3,39
859,766,1,13
860,766,0,0
861,766,1,13
862,766,6,78
863,766,29,378
864,766,95,1240
865,766,288,3759
866,766,217,2832
867,766,80,1044
868,766,33,430
869,766,17,221
870,766,460,6005
871,766,186,2428
872,766,93,1214
873,766,22,287
874,766,5,65
875,766,563,7349
876,766,197,2571
877,766,4,52
878,766,2,26
879,1757,1009,5742
880,1757,717,4080
881,1757,21,119
882,1757,10,56
883,766,2,26
884,766,20,261
885,766,145,1892
886,766,523,6827
887,766,68,887
888,766,8,104
889,766,326,4255
890,766,293,3825
891,766,132,1723
892,766,14,182
893,766,1,13
894,766,225,2937
895,766,398,5195
896,766,116,1514
897,766,27,352
898,1757,251,1428
899,1757,934,5315
900,1757,456,2595
901,1757,116,660
902,766,5,65
903,766,708,9242
904,766,22,287
905,766,1,13
906,766,9,117
907,766,4,52
908,766,17,221
909,766,178,2323
910,766,358,4673
911,766,186,2428
912,766,33,430
913,766,11,143
914,803,766,9539
915,803,37,460
916,803,803,10000
917,803,0,0
918,10,10,10000
919,10,0,0
920,10,0,0
921,4,4,10000
922,4,0,0
923,4,0,0
924,4,0,0
925,4,0,0
926,4,2,5000
927,4,1,2500
928,4,0,0
929,4,1,2500
930,4,0,0
931,4,0,0
932,4,0,0
933,4,0,0
934,4,2,5000
935,4,0,0
936,4,1,2500
937,4,0,0
938,4,0,0
939,4,0,0
940,4,1,2500
941,4,0,0
942,4,0,0
943,4,0,0
944,4,0,0
945,4,0,0
946,4,0,0
947,4,0,0
948,4,0,0
949,4,0,0
950,4,0,0
951,4,0,0
952,4,0,0
953,4,0,0
954,10,10,10000
955,10,0,0
956,10,0,0
957,10,0,0
958,10,0,0
959,10,0,0
960,10,0,0
961,10,0,0
962,10,0,0
963,10,0,0
964,10,0,0
965,10,0,0
966,10,0,0
967,10,10,10000
968,10,0,0
969,10,3,3000
970,10,0,0
971,10,0,0
972,10,0,0
973,10,7,7000
974,10,0,0
975,10,0,0
976,10,0,0
977,10,0,0
978,10,0,0
979,10,0,0
980,10,0,0
981,10,0,0
982,10,0,0
983,10,0,0
984,10,0,0
985,10,0,0
986,10,0,0
987,1461,442,3025
988,1461,230,1574
989,1461,242,1656
990,1461,67,458
991,1461,173,1184
992,1461,255,1745
993,1461,52,355
994,1461,1461,10000
995,1461,442,3025
996,1461,486,3326
997,1461,164,1122
998,1461,388,2655
999,1461,279,1909
1000,1461,127,869
1001,1461,122,835
1002,1461,210,1437
1003,1461,113,773
1004,1461,87,595
1005,1461,139,951
1006,1461,270,1848
1007,1461,21,143
1008,1317,864,6560
1009,1317,197,1495
1010,1317,497,3773
1011,1317,2,15
1012,1317,13,98
1013,1317,21,159
1014,1317,51,387
1015,1317,47,356
1016,1317,36,273
1017,1317,453,3439
1018,1317,251,1905
1019,1317,50,379
1020,1317,53,402
1021,1317,74,561
1022,1317,25,189
1023,766,463,6044
1024,766,77,1005
1025,766,299,3903
1026,766,1,13
1027,766,13,169
1028,766,10,130
1029,766,39,509
1030,766,19,248
1031,766,5,65
1032,766,303,3955
1033,766,242,3159
1034,766,2,26
1035,766,13,169
1036,766,35,456
1037,766,11,143
1038,84,30,3571
1039,84,6,714
1040,84,48,5714
1041,811,242,2983
1042,811,69,850
1043,811,173,2133
1044,811,569,7016
1045,811,487,6004
1046,811,82,1011
1047,811,1,12
1048,811,0,0
1049,811,152,1874
1050,811,15,184
1051,811,3,36
1052,811,10,123
1053,811,17,209
1054,811,23,283
1055,811,39,480
1056,811,45,554
1057,811,11,135
1058,811,8,98
1059,811,64,789
1060,811,130,1602
1061,811,24,295
1062,811,60,739
1063,811,15,184
1064,811,21,258
1065,811,15,184
1066,811,21,258
1067,811,23,283
1068,811,86,1060
1069,811,68,838
1070,811,79,974
1071,811,33,406
1072,811,0,0
1073,811,0,0
1074,811,65,801
1075,811,44,542
1076,811,0,0
1077,811,17,209
1078,811,6,73
1079,811,1,12
1080,811,2,24
1081,811,1,12
1082,811,4,49
1083,811,13,160
1084,811,21,258
1085,811,0,0
1086,811,8,98
1087,811,2,24
1088,811,11,135
1089,811,97,1196
1090,811,21,258
1091,811,5,61
1092,811,9,110
1093,811,6,73
1094,811,1,12
1095,811,0,0
1096,811,22,271
1097,811,3,36
1098,811,2,24
1099,811,17,209
1100,811,28,345
1101,811,28,345
1102,811,26,320
1103,811,3,36
1104,811,7,86
1105,811,8,98
1106,811,5,61
1107,811,0,0
1108,811,2,24
1109,811,1,12
1110,811,87,1072
1111,811,16,197
1112,811,12,147
1113,811,2,24
1114,811,2,24
1115,811,10,123
1116,811,4,49
1117,811,6,73
1118,811,17,209
1119,811,17,209
1120,811,6,73
1121,811,0,0
1122,811,3,36
1123,811,3,36
1124,811,38,468
1125,811,0,0
1126,811,2,24
1127,811,11,135
1128,811,13,160
1129,811,0,0
1130,811,12,147
1131,811,94,1159
1132,811,77,949
1133,811,29,357
1134,811,15,184
1135,811,10,123
1136,811,21,258
1137,811,2,24
1138,811,17,209
1139,811,17,209
1140,811,135,1664
1141,811,5,61
1142,811,5,61
1143,811,63,776
1144,811,4,49
1145,811,21,258
1146,811,12,147
1147,811,25,308
1148,811,1,12
1149,811,44,542
1150,811,36,443
1151,811,7,86
1152,811,1,12
1153,811,23,283
1154,811,0,0
1155,811,5,61
1156,811,16,197
1157,811,2,24
1158,811,65,801
1159,811,52,641
1160,811,21,258
1161,811,0,0
1162,811,31,382
1163,811,13,160
1164,811,1,12
1165,811,11,135
1166,811,1,12
1167,811,0,0
1168,811,77,949
1169,811,68,838
1170,811,56,690
1171,811,3,36
1172,811,9,110
1173,811,9,110
1174,811,6,73
1175,811,3,36
1176,811,76,937
1177,811,45,554
1178,811,16,197
1179,811,14,172
1180,811,13,160
1181,811,2,24
1182,811,31,382
1183,811,24,295
1184,811,5,61
1185,811,2,24
1186,811,115,1418
1187,811,24,295
